,frame,x1,y1,x2,y2,id,cat
151,21.0,207.79157802582114,167.54986996524158,262.5876204450207,322.8034285171783,2.0,0.0
152,22.0,451.0419984566792,177.92175641054075,496.9543059779991,274.07864311003453,41.0,24.0
153,22.0,299.23012829740986,224.98136608725488,310.45771284470146,255.68148361644174,36.0,0.0
154,22.0,337.9634371218426,226.19067761082187,350.8232970631526,260.77586969293606,35.0,0.0
155,22.0,594.5464590664996,217.42234682657673,613.9424287218352,252.2501266196276,34.0,0.0
156,22.0,317.7669191278001,217.86400147385342,334.20221241327687,262.21484057374374,29.0,0.0
157,22.0,285.82314884712457,226.86211828156473,297.1734571490938,255.01525350020785,24.0,0.0
158,22.0,202.75492797305654,162.8099119712033,259.2042000113088,323.696715490532,2.0,0.0
159,23.0,470.1524649032411,24.614745502927548,638.8438395314374,464.38535437721623,42.0,0.0
160,23.0,338.6612873463574,223.28103638555714,352.10451181102474,259.25452551819166,35.0,0.0
161,23.0,317.0067137797059,217.1537132284243,333.2104385030181,261.3144521871385,29.0,0.0
162,24.0,191.7980541400007,149.61482167414187,252.20264502100608,330.38497856557046,43.0,0.0
163,24.0,477.7691326926752,17.012977952031235,642.8169184412703,462.51672455736247,42.0,0.0
164,24.0,299.92676418569687,225.83151547701348,310.5570080404239,254.77078789942723,36.0,0.0
165,24.0,340.1542750810262,223.6211387751957,353.4730861202007,259.59863675452334,35.0,0.0
166,24.0,317.5981074667435,217.56615410996542,333.94791512269614,261.6682422698492,29.0,0.0
167,24.0,287.1096732661679,226.58646563876715,297.9946622213845,254.31349227587202,24.0,0.0
168,25.0,294.1210659372763,226.56465908785268,301.8788341825799,255.43534091214732,47.0,0.0
169,25.0,462.2408062070958,213.37976692592156,487.7591937929042,280.62023307407844,45.0,0.0
170,25.0,187.21297701429103,147.8575265427355,250.72871051030705,336.96577860437344,43.0,0.0
171,25.0,480.628086708549,17.856947165465414,642.8081758993161,465.94834102210257,42.0,0.0
172,25.0,300.05578450686545,226.47903981404542,310.4196817345342,254.93676431317894,36.0,0.0
173,25.0,340.72150671935844,224.9894852312603,353.92192025346105,260.6146842215193,35.0,0.0
174,25.0,317.4588159123508,218.83440919173918,333.23553103300503,262.0442776328531,29.0,0.0
175,25.0,288.0339124352535,226.92090283719423,298.28610514867495,254.52259299871216,24.0,0.0
176,26.0,462.110703796236,215.13882336289373,487.889296203764,281.684634603927,45.0,0.0
177,26.0,183.10726904628757,147.21879236333316,248.84805067333878,341.7990920731538,43.0,0.0
178,26.0,501.2746636667723,107.60523532572842,642.6318028880687,485.3184022415833,42.0,0.0
179,26.0,340.3994038651688,224.91078690396358,353.91195727732884,260.89295170875755,35.0,0.0
180,26.0,317.980722586694,218.3804320028177,333.03932834625925,261.14502251017024,29.0,0.0
181,26.0,288.60768019507583,226.4778174631714,298.80513159432,254.50278177350458,24.0,0.0
182,27.0,267.77811261641784,228.7042013272366,277.2219873510677,257.2957486890206,48.0,0.0
183,27.0,462.73573113317815,216.67974086391786,488.1113515213895,282.33822983933646,45.0,0.0
184,27.0,177.6060854109433,147.33094399887204,246.01782987829034,348.84993219768467,43.0,0.0
185,27.0,299.4957818559254,227.43673746071445,310.14754443951637,255.92866807337467,36.0,0.0
186,27.0,340.7414546174285,224.95167219626381,354.11322029553327,260.9339284231875,35.0,0.0
187,27.0,318.6324035554606,217.89737524758817,333.8183013415235,261.1326618217252,29.0,0.0
188,27.0,288.134745324352,225.00654147567968,298.3680325143754,254.49887401233866,24.0,0.0
189,28.0,267.23369992662873,227.32228490468054,277.49096275220194,257.09082426484235,48.0,0.0
190,28.0,463.81394640872554,214.09792568019293,489.5902774247587,280.7118124620076,45.0,0.0
191,28.0,172.99840517923923,145.1828463421284,245.40714010222223,354.4613630682871,43.0,0.0
192,28.0,297.0545306615532,227.79312711428457,307.46284429233475,256.01757098300203,36.0,0.0
193,28.0,340.18920886691126,223.29870302886317,353.5106608569972,259.933469918349,35.0,0.0
194,28.0,318.1962214793547,217.00100738806339,333.46043851583863,260.5397077636804,29.0,0.0
195,28.0,286.19771109360374,225.24835924392767,296.6713073198266,254.3776264133133,24.0,0.0
196,29.0,299.9740793277764,225.06715722786433,312.0258207920798,254.93314241256715,50.0,0.0
197,29.0,465.28050491463637,213.38728662024855,490.3559504517392,279.3226156240493,45.0,0.0
198,29.0,165.383718237595,135.24314065425136,243.03489767283722,357.45660555589103,43.0,0.0
199,29.0,296.3739173618045,226.14746232050138,307.042028032331,255.1239629395334,36.0,0.0
200,29.0,340.99071083883115,221.90226309299626,354.94395897120654,259.6846748062801,35.0,0.0
201,29.0,319.8076044575454,216.86168616056688,334.82453630866587,260.7922478050579,29.0,0.0
202,29.0,285.4332396823871,225.90082693742886,296.06928011658135,254.4475654556918,24.0,0.0
203,30.0,531.9486103557009,226.12252434862694,542.0513896442991,249.87737577122925,52.0,0.0
204,30.0,232.88174409315775,217.34764673218893,247.11835578698606,258.65255302809874,51.0,0.0
205,30.0,299.92892922493,224.74307925142654,312.12984170960715,255.08060794496186,50.0,0.0
206,30.0,268.48668634870967,226.02358285117504,278.1392873067839,256.0925390333079,48.0,0.0
207,30.0,465.83113804845414,213.19227678916025,490.48881411952266,278.8289119155739,45.0,0.0
208,30.0,161.05250436480648,128.53651656801156,242.09647539030485,359.45581294606865,43.0,0.0
209,30.0,295.5889921532393,225.25222700958886,305.42871940377387,254.41592518155647,36.0,0.0
210,30.0,340.02523136664325,221.3408401910415,354.7424583446586,260.316217860535,35.0,0.0
211,30.0,320.14806952087054,216.83777192726055,335.5925512013247,261.53432864533187,29.0,0.0
212,30.0,285.59402196735886,225.323539839252,296.06319045571576,254.00194464973876,24.0,0.0
213,31.0,256.8389363938676,222.57615957989526,265.16126336642003,251.42384042010474,54.0,0.0
214,31.0,483.7073587702421,251.458240773124,493.2925413496141,265.5419589871636,53.0,26.0
215,31.0,232.8148427410764,218.40038574478214,246.18523366877946,258.4232250417504,51.0,0.0
216,31.0,299.91266667205866,223.0196055243462,312.13227240861704,253.45724661535618,50.0,0.0
217,31.0,466.029184279163,212.61662107064078,490.46266207957865,278.49646307416117,45.0,0.0
218,31.0,154.63098015119368,120.5594432028426,240.08660869600322,362.2308529176557,43.0,0.0
219,31.0,339.3497024139002,220.09046047280407,354.3067748588994,260.289673276165,35.0,0.0
220,31.0,319.7215567556377,216.69188262337184,335.76021612682644,261.9668445143249,29.0,0.0
221,31.0,284.7384357538993,224.35450134791296,295.68219984192336,253.28711419808974,24.0,0.0
222,32.0,255.97753718736294,222.9384330916325,264.0226156323488,252.0027195639744,54.0,0.0
223,32.0,485.6988698998544,252.91098802051727,494.18335900150356,265.8537754216221,53.0,26.0
224,32.0,233.0859381217104,219.00376615053597,246.60827032080863,258.8613734740533,51.0,0.0
225,32.0,299.9125031335519,223.38639659165705,312.12094956269016,253.82940907900138,50.0,0.0
226,32.0,267.45220717757843,225.08367794147333,277.85100544419083,256.6633696461335,48.0,0.0
227,32.0,466.4034328014205,211.7667123549184,491.4662010444195,279.05017944589275,45.0,0.0
228,32.0,296.38849545790714,224.44352912995632,305.91595852484073,253.73382006048527,36.0,0.0
229,32.0,340.2035259296412,219.69471311364256,355.012423016465,260.88646596950036,35.0,0.0
230,32.0,319.93836004536365,217.38932063043492,336.07981827290905,262.04510235064794,29.0,0.0
231,33.0,130.8726302671306,112.36654489976308,230.12876805488298,386.6324562987986,55.0,0.0
232,33.0,486.920087634016,253.44081466020808,495.14282214991397,266.5322600957543,53.0,26.0
233,33.0,233.8619678311147,217.9198543857842,247.60370918581614,258.6369614212464,51.0,0.0
234,33.0,466.4608872557884,212.33100261017776,491.8638869236232,279.76333209834974,45.0,0.0
235,33.0,294.6229383981429,224.41680291925945,303.9868749752992,254.1560427866857,36.0,0.0
236,33.0,340.75238632742315,220.76854999430867,355.7068729759474,261.88664235432265,35.0,0.0
237,33.0,320.4574727533083,215.90689353965033,336.3997141938257,261.2093743192986,29.0,0.0
238,34.0,122.50599664419468,107.56275505838835,228.25968371621536,404.2599388098735,55.0,0.0
239,34.0,256.5217066499585,223.9461151236756,263.21667495052924,251.15008754853142,54.0,0.0
240,34.0,487.2706105095785,254.11466891819512,495.258177083145,266.909106593907,53.0,26.0
241,34.0,232.7312112836071,218.15888153565146,247.05421135664332,260.195398398025,51.0,0.0
242,34.0,300.764111236694,225.27074012162345,312.9702505913168,255.73394479750542,50.0,0.0
243,34.0,466.4073384392459,213.2214743949295,492.0394265556396,280.71173309620923,45.0,0.0
244,34.0,295.0205369598559,224.95980784015353,303.61292514962895,254.41964245376397,36.0,0.0
245,34.0,341.59125102891954,221.2037434454407,356.6446096275865,262.2490266124439,35.0,0.0
246,34.0,319.8518119845695,215.73420133861387,335.3395432675836,261.16804011473084,29.0,0.0
247,35.0,205.41615757222394,224.93247286331814,226.58384242777606,281.0661288146683,58.0,0.0
248,35.0,110.54102239970138,95.29660849173959,220.96174341118842,411.77927778632477,55.0,0.0
249,35.0,487.3459241810047,254.3094043339815,495.2266213627524,266.984267840522,53.0,26.0
250,35.0,232.71200763284125,218.84992747466254,246.49528488155246,260.0986237911632,51.0,0.0
251,35.0,300.7923974807082,225.85511309246638,312.53320435079394,255.92823367627292,50.0,0.0
252,35.0,466.98999435637154,213.7319741440392,492.7986263660589,281.5632366885979,45.0,0.0
253,35.0,293.66891811656325,225.7166411038878,302.3633919842418,255.29171449026575,36.0,0.0
254,35.0,342.36617994603205,221.42522141841917,357.1851889863575,262.3363079348529,35.0,0.0
255,35.0,319.8681227060851,215.34138700763106,335.3294658701031,261.4928418581169,29.0,0.0
256,36.0,596.2019989356096,218.45765158291167,608.7978013041028,253.54244829723214,59.0,0.0
257,36.0,199.48946651543957,210.2303588675141,224.98131223970512,279.65168641508234,58.0,0.0
258,36.0,94.90811355309692,79.31262818734771,211.78774823509679,419.11619725600644,55.0,0.0
259,36.0,487.3008963786155,253.8009784950835,495.21295795524344,266.8192866453587,53.0,26.0
260,36.0,232.72992923674784,218.97543825425336,246.27973733395848,260.8559415948106,51.0,0.0
261,36.0,300.98770308512155,225.40439878034158,312.8818868986691,255.94467799835184,50.0,0.0
262,36.0,467.18230686470275,214.20259636541368,493.0715795636898,281.6014075080999,45.0,0.0
263,36.0,342.2053991057337,221.20576255970468,357.17037164863314,262.6770004032226,35.0,0.0
264,36.0,320.7159538402588,216.17221633237438,336.4342988628936,262.6109846211975,29.0,0.0
265,37.0,199.0900151981307,208.7382163651715,224.893586405453,279.6422637087092,58.0,0.0
266,37.0,232.24397348690374,218.20987883164383,246.01663718428935,261.22914792768046,51.0,0.0
267,37.0,301.03755040180226,225.18309842358974,313.01797347759646,255.99693526447294,50.0,0.0
268,37.0,467.3892412216093,213.9077380670583,493.6660533908287,281.41941862935397,45.0,0.0
269,37.0,293.80805317326036,224.14796767831194,302.6041048506989,254.49338655711193,36.0,0.0
270,37.0,342.46108566051544,221.30116000768334,358.14196626009334,263.9419040062732,35.0,0.0
271,37.0,320.9889151639667,217.10666775927888,336.8882477287151,263.73214137158203,29.0,0.0
272,38.0,265.0802727819319,223.7716679279115,276.9198270982119,258.22863171252,63.0,0.0
273,38.0,195.05928798111867,206.7738534651579,213.94081189902514,280.2261465348421,62.0,0.0
274,38.0,255.9999001198562,222.00009988014384,264.9999001198562,253.00009988014384,61.0,0.0
275,38.0,54.325974922273204,41.10331882215374,193.6766219614663,442.89738033885305,60.0,0.0
276,38.0,199.41403347941912,215.99723373170323,224.6541013534753,281.73024453417435,58.0,0.0
277,38.0,232.05954074958922,218.26685900565582,245.93657949213534,261.6846088808075,51.0,0.0
278,38.0,301.5454774776914,225.1473522188384,313.238808276183,255.96241351302163,50.0,0.0
279,38.0,466.89448523635497,213.25027726934087,493.7683311137964,281.23183614126475,45.0,0.0
280,38.0,292.8655453953817,223.48463772507998,302.3927172530441,254.6303530268705,36.0,0.0
281,38.0,342.7345393506426,221.06790970915122,358.3163103827389,264.03595680722964,35.0,0.0
282,38.0,320.87472584712447,217.273366933747,336.6077289340255,263.693056106499,29.0,0.0
283,39.0,193.7072191206709,204.27147969220803,215.23400994479186,281.787367652185,62.0,0.0
284,39.0,254.3427281330188,220.62932598134967,263.95135576923485,252.37082683836212,61.0,0.0
285,39.0,26.919249027943465,24.698070973753772,180.96544779420583,467.360906384948,60.0,0.0
286,39.0,231.8045008347442,216.49086191377282,245.43286198864558,260.2702753587391,51.0,0.0
287,39.0,301.2953912100004,224.7173894981273,313.0793866936282,255.02403152362453,50.0,0.0
288,39.0,466.89608500366234,211.89856098572008,493.58847803176315,280.28577193980107,45.0,0.0
289,39.0,342.55096451469433,220.3838124825342,358.6513851172722,264.0109077103663,35.0,0.0
290,39.0,321.0347714891259,216.23343676915894,336.9357384139756,262.8183483171029,29.0,0.0
291,40.0,149.39695621920836,206.70487543429434,172.60334342122312,285.2950246855619,65.0,0.0
292,40.0,191.45411098117555,202.15843628005092,216.65386728358115,284.58071124314375,62.0,0.0
293,40.0,254.84013993451924,221.97998990501645,264.6200981418484,253.2555096345892,61.0,0.0
294,40.0,1.3381955760077062,9.103457503212383,167.8789070665609,479.47088918700894,60.0,0.0
295,40.0,201.7685978877324,210.6744213628893,225.072678568601,277.7623196674657,58.0,0.0
296,40.0,231.26054404624244,215.64911452750746,245.03824246958146,259.9153711450574,51.0,0.0
297,40.0,301.1715512424004,224.80503285412064,313.03810490414736,255.08774854943007,50.0,0.0
298,40.0,466.9243158362086,211.1405304813798,493.4675171472601,279.52226278811753,45.0,0.0
299,40.0,292.12212253583664,222.59473294685324,301.8561616103044,254.5158674177339,36.0,0.0
300,40.0,342.3875735835619,219.37715797410888,358.8548253253465,263.43967309572855,35.0,0.0
301,40.0,318.84054584768296,216.37454704019325,333.4193457253725,261.95110645791146,29.0,0.0
302,41.0,486.1356721228821,248.7813648614759,494.8643278771179,263.2186351385241,66.0,26.0
303,41.0,148.07305804180325,206.10855926945771,171.86832384337131,285.0090590094726,65.0,0.0
304,41.0,188.4807166544036,198.4969821411654,214.7388084387296,283.7546852329665,62.0,0.0
305,41.0,254.76249217135054,221.4739968368324,264.2738473576477,252.8331858990924,61.0,0.0
306,41.0,-7.168294069255836,-1.1502058221105926,160.0644142569138,476.95094427603124,60.0,0.0
